Date;Suburb;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Speed of maximum wind gust (km/h);Time of maximum wind gust
1/13/24;Leederville;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;33;
1/13/24;Marmion;SAFE;NULL;NULL;23,03;39.05.00;11;10;13;48;
1/13/24;North Perth;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;33;
1/13/24;Queens Park;SAFE;NULL;NULL;22,09;41.03.00;0;11;11,03;57;
1/13/24;Tuart Hill;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;33;
1/13/24;Whitby;SAFE;NULL;NULL;23,06;40.04.00;1;10;11,03;44;
1/27/24;Bayswater;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Bickley;SAFE;NULL;NULL;13,08;33.04.00;0;10;13;43;03.15
1/27/24;Clarkson;SAFE;NULL;NULL;15,01;36.08.00;0;10;13;48;05.01
1/27/24;Duncraig;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Glen Forrest;SAFE;NULL;NULL;15,08;36.03.00;0;10;13;54;05.41
1/27/24;Inglewood;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Kings Park;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Mardella;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;39;05.44
1/27/24;North Lake;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;39;05.44
1/27/24;Port Kennedy;SAFE;NULL;NULL;17,07;28.06.00;0;10;13;43;19.35
1/27/24;Singleton;SAFE;NULL;NULL;17,09;30.07.00;0;10;13;33;16.15
1/27/24;Westminster;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Beaconsfield;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;41;07.26
1/27/24;Bicton;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;41;07.26
1/27/24;Clifton Park;SAFE;NULL;NULL;17,09;30.07.00;0;10;13;33;16.15
1/27/24;East Cannington;SAFE;NULL;NULL;16,05;35;0;8,04;13;39;07.07
1/27/24;Greenwood;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Innaloo;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Leederville;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Marmion;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;41;07.26
1/27/24;North Perth;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Queens Park;SAFE;NULL;NULL;16,05;35;0;8,04;13;39;07.07
1/27/24;Tuart Hill;SAFE;NULL;NULL;17;34;0;8,04;13;33;17.35
1/27/24;Whitby;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;39;05.44
1/28/24;Bayswater;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Bickley;SAFE;NULL;NULL;16;27.06.00;0;10;13;39;06.53
1/28/24;Clarkson;SAFE;NULL;NULL;13,06;29.09.00;0;10;12,01;44;14.50
1/28/24;Duncraig;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Glen Forrest;SAFE;NULL;NULL;17,05;29.03.00;0;10;13;46;14.43
1/28/24;Inglewood;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Kings Park;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Mardella;SAFE;NULL;NULL;13,03;28;0;10;12,01;44;13.31
1/28/24;North Lake;SAFE;NULL;NULL;13,03;28;0;10;12,01;44;13.31
1/28/24;Port Kennedy;SAFE;NULL;NULL;19,08;24.05.00;0;10;13;57;21.06
1/28/24;Singleton;SAFE;NULL;NULL;18,03;27.03.00;0;10;13;41;22.08
1/28/24;Westminster;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Beaconsfield;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;43;16.13
1/28/24;Bicton;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;43;16.13
1/28/24;Clifton Park;SAFE;NULL;NULL;18,03;27.03.00;0;10;13;41;22.08
1/28/24;East Cannington;SAFE;NULL;NULL;13,06;28.09.00;0;10;12,01;50;13.26
1/28/24;Greenwood;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Innaloo;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Leederville;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Marmion;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;43;16.13
1/28/24;North Perth;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Queens Park;SAFE;NULL;NULL;13,06;28.09.00;0;10;12,01;50;13.26
1/28/24;Tuart Hill;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;39;15.01
1/28/24;Whitby;SAFE;NULL;NULL;13,03;28;0;10;12,01;44;13.31
1/4/24;Bayswater;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Bickley;SAFE;NULL;NULL;13;28.07.00;0;10;13;67;00.01
1/4/24;Clarkson;SAFE;NULL;NULL;16,04;32.05.00;0;10;13,01;57;22.10
1/4/24;Duncraig;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Glen Forrest;SAFE;NULL;NULL;14,05;30.07.00;0;10;13;72;22.47
1/4/24;Inglewood;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Kings Park;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Mardella;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;56;01.04
1/4/24;North Lake;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;56;01.04
1/4/24;Port Kennedy;SAFE;NULL;NULL;17,01;31.09.00;0;10;13;56;04.06
1/4/24;Singleton;SAFE;NULL;NULL;16,06;32.03.00;0;10;13;41;23.23
1/4/24;Westminster;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Beaconsfield;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;52;02.29
1/4/24;Bicton;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;52;02.29
1/4/24;Clifton Park;SAFE;NULL;NULL;16,06;32.03.00;0;10;13;41;23.23
1/4/24;East Cannington;SAFE;NULL;NULL;16,02;31.07.00;0;11,06;13,01;61;02.19
1/4/24;Greenwood;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Innaloo;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Leederville;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Marmion;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;52;02.29
1/4/24;North Perth;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Queens Park;SAFE;NULL;NULL;16,02;31.07.00;0;11,06;13,01;61;02.19
1/4/24;Tuart Hill;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;50;05.31
1/4/24;Whitby;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;56;01.04
1/18/24;Bayswater;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Bickley;SAFE;NULL;NULL;18,07;25.01.00;0;10;13;46;12.14
1/18/24;Clarkson;SAFE;NULL;NULL;20,03;29;0;10;11;50;11.31
1/18/24;Duncraig;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Glen Forrest;SAFE;NULL;NULL;19,08;28.02.00;0;10;13;48;12.46
1/18/24;Inglewood;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Kings Park;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Mardella;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;43;13.54
1/18/24;North Lake;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;43;13.54
1/18/24;Port Kennedy;SAFE;NULL;NULL;21,06;26.02.00;0;10;13;39;12.03
1/18/24;Singleton;SAFE;NULL;NULL;21,06;26.03.00;0;10;13;35;13.09
1/18/24;Westminster;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Beaconsfield;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;37;13.56
1/18/24;Bicton;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;37;13.56
1/18/24;Clifton Park;SAFE;NULL;NULL;21,06;26.03.00;0;10;13;35;13.09
1/18/24;East Cannington;SAFE;NULL;NULL;21,03;27.09.00;0;10;11;44;13.06
1/18/24;Greenwood;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Innaloo;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Leederville;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Marmion;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;37;13.56
1/18/24;North Perth;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Queens Park;SAFE;NULL;NULL;21,03;27.09.00;0;10;11;44;13.06
1/18/24;Tuart Hill;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;35;13.12
1/18/24;Whitby;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;43;13.54
1/30/24;Bayswater;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Bickley;SAFE;NULL;NULL;13,09;36.05.00;0;10;13;52;03.47
1/30/24;Clarkson;SAFE;NULL;NULL;15,08;39.05.00;0;10;12,09;57;04.36
1/30/24;Duncraig;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Glen Forrest;SAFE;NULL;NULL;16,01;39.06.00;0;10;13;61;04.48
1/30/24;Inglewood;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Kings Park;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Mardella;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;48;03.18
1/30/24;North Lake;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;48;03.18
1/30/24;Port Kennedy;SAFE;NULL;NULL;17,06;33.08.00;0;10;13;50;18.42
1/30/24;Singleton;SAFE;NULL;NULL;17,04;34.07.00;0;10;13;33;06.57
1/30/24;Westminster;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Beaconsfield;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;43;17.36
1/30/24;Bicton;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;43;17.36
1/30/24;Clifton Park;SAFE;NULL;NULL;17,04;34.07.00;0;10;13;33;06.57
1/30/24;East Cannington;SAFE;NULL;NULL;17,05;38.03.00;0;10;12,09;67;05.27
1/30/24;Greenwood;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Innaloo;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Leederville;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Marmion;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;43;17.36
1/30/24;North Perth;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Queens Park;SAFE;NULL;NULL;17,05;38.03.00;0;10;12,09;67;05.27
1/30/24;Tuart Hill;SAFE;NULL;NULL;18;36;0;10;12,09;37;17.03
1/30/24;Whitby;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;48;03.18
1/3/24;Bayswater;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Bickley;SAFE;NULL;NULL;15,09;29.02.00;0;10;;76;07.14
1/3/24;Clarkson;SAFE;NULL;NULL;18,07;32.04.00;0;10;11,03;59;21.55
1/3/24;Duncraig;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Glen Forrest;SAFE;NULL;NULL;17,05;30.09.00;0;10;13;76;01.27
1/3/24;Inglewood;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Kings Park;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Mardella;SAFE;NULL;NULL;18,09;32;0;10;11,03;59;21.48
1/3/24;North Lake;SAFE;NULL;NULL;18,09;32;0;10;11,03;59;21.48
1/3/24;Port Kennedy;SAFE;NULL;NULL;18,09;32.04.00;0;10;13;52;23.41
1/3/24;Singleton;SAFE;NULL;NULL;18,09;31.08.00;0;10;13;48;05.39
1/3/24;Westminster;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Beaconsfield;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;48;07.48
1/3/24;Bicton;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;48;07.48
1/3/24;Clifton Park;SAFE;NULL;NULL;18,09;31.08.00;0;10;13;48;05.39
1/3/24;East Cannington;SAFE;NULL;NULL;19,02;31.08.00;0;5,06;11,03;63;07.41
1/3/24;Greenwood;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Innaloo;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Leederville;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Marmion;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;48;07.48
1/3/24;North Perth;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Queens Park;SAFE;NULL;NULL;19,02;31.08.00;0;5,06;11,03;63;07.41
1/3/24;Tuart Hill;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;41;15.14
1/3/24;Whitby;SAFE;NULL;NULL;18,09;32;0;10;11,03;59;21.48
1/24/24;Bayswater;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Bickley;SAFE;NULL;NULL;14,04;29.06.00;0;10;13;43;16.00
1/24/24;Clarkson;SAFE;NULL;NULL;15,06;32.01.00;0;10;12,09;50;17.14
1/24/24;Duncraig;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Glen Forrest;SAFE;NULL;NULL;16,01;31.02.00;0;10;13;56;16.59
1/24/24;Inglewood;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Kings Park;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Mardella;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;50;14.00
1/24/24;North Lake;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;50;14.00
1/24/24;Port Kennedy;SAFE;NULL;NULL;18,05;24.04.00;0;10;13;65;21.20
1/24/24;Singleton;SAFE;NULL;NULL;18;27.03.00;0;10;13;48;21.28
1/24/24;Westminster;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Beaconsfield;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;52;19.38
1/24/24;Bicton;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;52;19.38
1/24/24;Clifton Park;SAFE;NULL;NULL;18;27.03.00;0;10;13;48;21.28
1/24/24;East Cannington;SAFE;NULL;NULL;16,08;31.01.00;0;8,06;12,09;52;14.38
1/24/24;Greenwood;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Innaloo;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Leederville;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Marmion;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;52;19.38
1/24/24;North Perth;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Queens Park;SAFE;NULL;NULL;16,08;31.01.00;0;8,06;12,09;52;14.38
1/24/24;Tuart Hill;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Whitby;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;50;14.00
12/8/23;Postans;BURNT;POSTANS;CITY OF KWINANA;13,01;26.01.00;0;7,04;13;56;14.54
12/8/23;Hamersley;BURNT;HAMERSLEY RANGE;SHIRE OF ASHBURTON;15,02;24.07.00;0;7,04;13;50;16.14
12/15/23;Stratton;BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN;15,06;33.08.00;0;10,08;12,07;37;07.26
12/15/23;Middle Swan;BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN;15,06;33.08.00;0;10,08;12,07;37;07.26
12/29/23;Armadale;BURNT;ROLEYSTONE;CITY OF ARMADALE;17,03;33.01.00;0;14,02;11;61;23.59
12/29/23;Roleystone;BURNT;ROLEYSTONE;CITY OF ARMADALE;14;29.05.00;0;14,02;12,07;65;02.09
2/9/24;Guildford;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;46;07.17
2/9/24;Belmont;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;33;15.34
2/9/24;Ascot;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;33;15.34
2/9/24;Perth Airport;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;46;07.17
2/9/24;Redcliffe;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;33;15.34
2/9/24;South Guildford;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;46;07.17
2/9/24;South Perth;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;33;15.34
2/9/24;Stratton;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;20,02;43.06.00;0;14,02;12,05;35;16.06
2/9/24;Middle Swan;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;20,02;43.06.00;0;14,02;12,05;35;16.06
2/9/24;Midvale;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;23;43.09.00;0;14,02;12,07;52;04.23
2/9/24;Jarrahdale;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,02;43.06.00;0;14,02;12,05;35;16.06
2/9/24;Casuarina;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,06;41.03.00;0;14,02;12,07;31;16.25
2/9/24;Oldbury;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;21;42.06.00;0;14,02;12,05;44;09.21
2/9/24;Serpentine;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,06;41.03.00;0;14,02;12,07;31;16.25
2/23/24;Eglinton;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;17,09;37.07.00;0;9;12,01;39;05.41
2/23/24;Yanchep;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;18,08;39.09.00;0;14,02;12,07;52;09.30
2/23/24;Wanneroo;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;17,09;37.07.00;0;9;12,01;39;05.41
1/5/24;East Rockingham;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;17;28.07.00;0;14,02;12,07;52;16.34
1/5/24;Rockingham;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;17;28.07.00;0;14,02;12,07;52;16.34
1/19/24;Hamersley;BURNT;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON;21,04;27.06.00;0;10,02;12,08;37;14.14
1/19/24;Yanchep;BURNT;BAMBUN, MUCHEA, YANCHEP and YEAL;CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING;20,05;NULL;0;14,02;12,07;52;NULL
1/19/24;Wanneroo;BURNT;BAMBUN, MUCHEA, YANCHEP and YEAL;CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING;21,04;27.06.00;0;10,02;12,08;37;14.14
12/4/23;Wanneroo;BURNT;JANDABUP and MARIGINIUP;CITY OF WANNEROO;18,04;26.05.00;0;8;11,08;33;15.57
12/4/23;Mariginiup;BURNT;JANDABUP and MARIGINIUP;CITY OF WANNEROO;16,05;29.07.00;0;14,02;11,08;48;14.52
12/11/23;South Lake;BURNT;Lake Muir Nature Reserve;Shire of Manjimup;15,02;33.09.00;0;10,04;13,02;61;06.34
12/25/23;The Spectacles;BURNT;POSTANS and THE SPECTACLES;CITY OF KWINANA;20,01;36.02.00;0;14,02;12;41;15.11
12/25/23;Postans;BURNT;POSTANS and THE SPECTACLES;CITY OF KWINANA;20;37.05.00;0;9,04;12;41;16.16
2/5/24;Swan View;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;13,06;28.07.00;0;14,02;12,07;44;01.49
2/5/24;Stratton;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;14,09;28.09.00;0;10;12,07;31;08.12
2/5/24;Midvale;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;13,06;28.07.00;0;14,02;12,07;44;01.49
2/12/24;Bullsbrook;BURNT;BULLSBROOK;CITY OF SWAN;17;38.01.00;0;14,02;12,04;54;22.58
2/19/24;Karrinyup;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;35;10.57
2/19/24;Gwelup;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;35;10.57
2/19/24;Stirling;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;35;10.57
1/1/24;Jarrahdale;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;31;14.44
1/1/24;Darling Downs;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;14,02;11,08;48;14.15
1/1/24;Serpentine;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;14,02;12,07;67;19.08
1/15/24;Gnangara;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;22,03;34.04.00;0;11;12,01;26;13.42
1/15/24;Wanneroo;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;22,03;34.04.00;0;11;12,01;26;13.42
1/15/24;Pinjar;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;21,08;36.06.00;0;11;12,01;43;11.44
1/15/24;Jarrahdale;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;21,02;38.01.00;0;11;12,01;30;12.59
1/15/24;Oakford;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;23,01;34.05.00;0;14,02;12,01;31;10.34
1/15/24;Serpentine;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;22;33.01.00;0;14,02;12,07;31;07.56
12/9/23;Mandogalup;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;3,02;28.08.00;0;14,02;13;52;13.07
12/9/23;The Spectacles;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;52;13.07
12/9/23;Anketell;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;52;13.07
12/9/23;Postans;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,05;29;0;10,02;13;52;07.48
12/9/23;Mandogalup;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;3,02;28.08.00;0;14,02;13;52;13.07
12/9/23;The Spectacles;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;52;13.07
12/9/23;Anketell;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;52;13.07
12/9/23;Postans;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,05;29;0;10,02;13;52;07.48
12/9/23;Ellenbrook;BURNT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;39;14.40
2/10/24;Bullsbrook;BURNT;BULLSBROOK;CITY OF SWAN;18,08;44.02.00;0;14,02;12,05;44;15.43
2/10/24;Spearwood;BURNT;SPEARWOOD and LAKE COOGEE;CITY OF COCKBURN;20,07;42.06.00;0;14,02;12,05;48;14.51
2/10/24;Coogee;BURNT;SPEARWOOD and LAKE COOGEE;CITY OF COCKBURN;20,07;42.06.00;0;14,02;12,05;48;14.51
1/13/24;Jarrahdale;BURNT;JARRAHDALE;SHIRE OF SERPENTINE-JARRAHDALE;23,05;41.02.00;0;11;11,03;37;00.19
1/13/24;Oakford;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;23,06;40.04.00;1;14,02;11,03;44;00.43
1/13/24;Serpentine;BURNT;SERPENTINE;SHIRE OF SERPENTINE-JARRAHDALE;23,06;36.07.00;0;14,02;12,07;41;00.23
1/13/24;Success;BURNT;BEELIAR and SUCCESS;CITY OF COCKBURN;23,06;40.04.00;1;14,02;11,03;44;00.43
1/13/24;Beeliar;BURNT;BEELIAR and SUCCESS;CITY OF COCKBURN;23,06;40.04.00;1;14,02;11,03;44;00.43
12/10/23;Bullsbrook;BURNT;BULLSBROOK;CITY OF SWAN;14,05;31.05.00;0;14,02;13,03;50;16.09
12/10/23;Jarrahdale;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;14,04;31.03.00;0;10,08;13,03;52;NULL
12/10/23;Wellard;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;15;31.04.00;0;14,02;12,07;50;00.10
12/10/23;Oldbury;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;14,02;31.02.00;0;14,02;13,03;52;00.13
12/10/23;Serpentine;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;15;31.04.00;0;14,02;12,07;50;00.10
12/17/23;Bullsbrook;BURNT;BULLSBROOK;CITY OF SWAN;18,07;35.02.00;0;14,02;13,02;54;22.38
12/24/23;Kalamunda;BURNT;WATTLE GROVE;CITY OF KALAMUNDA;14,08;36.00.00;0;14,02;12,07;78;01.32
