Date;Suburb;Time;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Direction of maximum wind gust;Speed of maximum wind gust (km/h);Time of maximum wind gust
2/7/24;Midvale;11.01.00;ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;16,07;37.00.00;0;14,02;12,05;E;69;05.07
2/7/24;Bullsbrook;15.12.00;ADVICE;BULLSBROOK;CITY OF SWAN;18,06;37.02.00;0;14,02;12,06;E;52;02.48
2/7/24;Stratton;15.42.00;ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;18,07;37.00.00;0;10,06;12,06;E;37;01.55
2/7/24;Middle Swan;15.42.00;ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;18,07;37.00.00;0;10,06;12,06;E;37;01.55
2/7/24;Midvale;15.42.00;ADVICE;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;16,07;37.00.00;0;14,02;12,05;E;69;05.07
2/7/24;Casuarina;17.22.00;ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA;19,03;33.07.00;0;14,02;;S;44;19.40
2/7/24;Oldbury;17.22.00;ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA;15,09;36.05.00;0;14,02;12,06;ESE;44;02.10
2/7/24;Bullsbrook;19.00.00;ADVICE;BULLSBROOK;CITY OF SWAN;18,06;37.02.00;0;14,02;12,06;E;52;02.48
2/7/24;Casuarina;21.33.00;ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA;19,03;33.07.00;0;14,02;;S;44;19.40
2/7/24;Oldbury;21.33.00;ADVICE;CASUARINA and OLDBURY;CITY OF KWINANA;15,09;36.05.00;0;14,02;12,06;ESE;44;02.10
2/14/24;Mundaring;13.06.00;ADVICE;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,05;ESE;63;04.20
2/14/24;Parkerville;13.06.00;ADVICE;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,05;ESE;63;04.20
2/21/24;Eglinton;06.24.00;ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO;19,02;28.02.00;0;9,06;9,07;SSW;33;16.52
2/21/24;Yanchep;06.24.00;ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO;17,01;31.03.00;0;14,02;12,05;SW;46;17.04
2/21/24;Wanneroo;06.24.00;ADVICE;EGLINTON and YANCHEP;CITY OF WANNEROO;19,02;28.02.00;0;9,06;9,07;SSW;33;16.52
2/28/24;Wanneroo;16.01.00;ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO;17,03;30.03.00;0;8;7,03;S;35;15.15
2/28/24;Nowergup;16.01.00;ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO;16,02;32.02.00;0;8;7,03;SSW;31;15.52
2/28/24;Neerabup;16.01.00;ADVICE;NEERABUP and NOWERGUP;CITY OF WANNEROO;15,02;33.04.00;0;14,02;7,03;E;46;03.40
1/3/24;Forrestdale;17.34.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;8,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Champion Lakes;17.34.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;18,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Armadale;17.34.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;19,05;26.03.00;0;14,02;9,08;WSW;35;13.53
1/3/24;Forrestdale;18.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;8,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Champion Lakes;18.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;18,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Armadale;18.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;19,05;26.03.00;0;14,02;9,08;WSW;35;13.53
1/3/24;Forrestdale;20.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;8,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Champion Lakes;20.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;18,09;32;0;14,02;11,03;E;59;21.48
1/3/24;Armadale;20.57.00;ADVICE;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;19,05;26.03.00;0;14,02;9,08;WSW;35;13.53
1/17/24;Hamersley;10.20.00;ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON;23,04;31.02.00;0;12;12,06;WSW;31;16.22
1/17/24;Hamersley;15.09.00;ADVICE;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON;23,04;31.02.00;0;12;12,06;WSW;31;16.22
1/12/24;Bayswater;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Bickley;NULL;SAFE;NULL;NULL;16,02;34.07.00;0;10;13;NULL;41;NULL
1/12/24;Clarkson;NULL;SAFE;NULL;NULL;19,07;38.03.00;0;10;13;E;57;22.01
1/12/24;Duncraig;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Glen Forrest;NULL;SAFE;NULL;NULL;17,09;36.04.00;0;10;13;E;70;20.52
1/12/24;Inglewood;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Kings Park;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Mardella;NULL;SAFE;NULL;NULL;19,03;37.01.00;0;10;13;ESE;52;23.23
1/12/24;North Lake;NULL;SAFE;NULL;NULL;19,03;37.01.00;0;10;13;ESE;52;23.23
1/12/24;Port Kennedy;NULL;SAFE;NULL;NULL;19,01;36.01.00;0;10;13;ENE;52;21.36
1/12/24;Singleton;NULL;SAFE;NULL;NULL;19,04;37.05.00;0;10;13;ESE;37;07.14
1/12/24;Westminster;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Beaconsfield;NULL;SAFE;NULL;NULL;19,04;36.06.00;0;10;13;E;44;23.19
1/12/24;Bicton;NULL;SAFE;NULL;NULL;19,04;36.06.00;0;10;13;E;44;23.19
1/12/24;Clifton Park;NULL;SAFE;NULL;NULL;19,04;37.05.00;0;10;13;ESE;37;07.14
1/12/24;East Cannington;NULL;SAFE;NULL;NULL;19,04;38;0;9,02;13;E;61;21.12
1/12/24;Greenwood;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Innaloo;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Leederville;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Marmion;NULL;SAFE;NULL;NULL;19,04;38;0;9,02;13;E;61;21.12
1/12/24;North Perth;NULL;SAFE;NULL;NULL;;37;0;9,02;13;NE;35;20.52
1/12/24;Queens Park;NULL;SAFE;NULL;NULL;19,04;38;0;9,02;13;E;61;20.52
1/12/24;Tuart Hill;NULL;SAFE;NULL;NULL;19,03;37;0;9,02;13;NE;35;20.52
1/12/24;Whitby;NULL;SAFE;NULL;NULL;19,03;37.01.00;0;10;13;ESE;52;23.23
1/22/24;Bayswater;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Bickley;NULL;SAFE;NULL;NULL;14,02;27.07.00;0;10;13;WSW;48;14.44
1/22/24;Clarkson;NULL;SAFE;NULL;NULL;15,01;31.04.00;0;10;13,01;SW;48;15.54
1/22/24;Duncraig;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Glen Forrest;NULL;SAFE;NULL;NULL;16,05;30.04.00;0;10;13;SSW;54;15.38
1/22/24;Inglewood;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Kings Park;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Mardella;NULL;SAFE;NULL;NULL;13,01;28.05.00;0;10;13,01;WSW;46;14.15
1/22/24;North Lake;NULL;SAFE;NULL;NULL;13,01;28.05.00;0;10;13,01;WSW;46;14.15
1/22/24;Port Kennedy;NULL;SAFE;NULL;NULL;17,06;25.09.00;0;10;13;SSW;54;00.03
1/22/24;Singleton;NULL;SAFE;NULL;NULL;17,03;27.09.00;0;10;13;SW;37;13.01
1/22/24;Westminster;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Beaconsfield;NULL;SAFE;NULL;NULL;17;27.02.00;0;10;13;SSW;41;00.13
1/22/24;Bicton;NULL;SAFE;NULL;NULL;17;27.02.00;0;10;13;SSW;41;00.13
1/22/24;Clifton Park;NULL;SAFE;NULL;NULL;17,03;27.09.00;0;10;13;SW;37;13.01
1/22/24;East Cannington;NULL;SAFE;NULL;NULL;12,08;29.08.00;0;10,02;13,01;SW;48;15.13
1/22/24;Greenwood;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Innaloo;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Leederville;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Marmion;NULL;SAFE;NULL;NULL;12,08;29.08.00;0;10,02;13,01;SW;48;15.13
1/22/24;North Perth;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Queens Park;NULL;SAFE;NULL;NULL;17;27.02.00;0;10;13;SSW;41;00.13
1/22/24;Tuart Hill;NULL;SAFE;NULL;NULL;15,09;28;0;10,02;13,01;SSW;41;15.26
1/22/24;Whitby;NULL;SAFE;NULL;NULL;13,01;28.05.00;0;10;13,01;WSW;46;14.15
1/13/24;Bayswater;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Bickley;NULL;SAFE;NULL;NULL;19,04;38.04.00;0;10;13;ENE;50;
1/13/24;Clarkson;NULL;SAFE;NULL;NULL;;42;0;10;11,03;ENE;52;
1/13/24;Duncraig;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Glen Forrest;NULL;SAFE;NULL;NULL;20,09;40.04.00;0;10;13;E;72;
1/13/24;Inglewood;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Kings Park;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Mardella;NULL;SAFE;NULL;NULL;23,06;40.04.00;1;10;11,03;ENE;44;
1/13/24;North Lake;NULL;SAFE;NULL;NULL;23,06;40.04.00;1;10;11,03;ENE;44;
1/13/24;Port Kennedy;NULL;SAFE;NULL;NULL;23,06;36.07.00;0;10;13;E;41;
1/13/24;Singleton;NULL;SAFE;NULL;NULL;23,07;37.02.00;0;10;13;E;37;
1/13/24;Westminster;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Beaconsfield;NULL;SAFE;NULL;NULL;23,03;39.05.00;11;10;13;E;48;
1/13/24;Bicton;NULL;SAFE;NULL;NULL;23,03;39.05.00;11;10;13;E;48;
1/13/24;Clifton Park;NULL;SAFE;NULL;NULL;23,07;37.02.00;0;10;13;E;37;
1/13/24;East Cannington;NULL;SAFE;NULL;NULL;22,09;41.03.00;0;11;11,03;E;57;
1/13/24;Greenwood;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Innaloo;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Leederville;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Marmion;NULL;SAFE;NULL;NULL;23,03;39.05.00;11;10;13;E;48;
1/13/24;North Perth;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Queens Park;NULL;SAFE;NULL;NULL;22,09;41.03.00;0;11;11,03;E;57;
1/13/24;Tuart Hill;NULL;SAFE;NULL;NULL;23,02;40.07.00;1;11;11,03;E;33;
1/13/24;Whitby;NULL;SAFE;NULL;NULL;23,06;40.04.00;1;10;11,03;ENE;44;
1/27/24;Bayswater;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Bickley;NULL;SAFE;NULL;NULL;13,08;33.04.00;0;10;13;ENE;43;03.15
1/27/24;Clarkson;NULL;SAFE;NULL;NULL;15,01;36.08.00;0;10;13;E;48;05.01
1/27/24;Duncraig;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Glen Forrest;NULL;SAFE;NULL;NULL;15,08;36.03.00;0;10;13;E;54;05.41
1/27/24;Inglewood;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Kings Park;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Mardella;NULL;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;ESE;39;05.44
1/27/24;North Lake;NULL;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;ESE;39;05.44
1/27/24;Port Kennedy;NULL;SAFE;NULL;NULL;17,07;28.06.00;0;10;13;SSW;43;19.35
1/27/24;Singleton;NULL;SAFE;NULL;NULL;17,09;30.07.00;0;10;13;SW;33;16.15
1/27/24;Westminster;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Beaconsfield;NULL;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;ENE;41;07.26
1/27/24;Bicton;NULL;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;ENE;41;07.26
1/27/24;Clifton Park;NULL;SAFE;NULL;NULL;17,09;30.07.00;0;10;13;SW;33;16.15
1/27/24;East Cannington;NULL;SAFE;NULL;NULL;16,05;35;0;8,04;13;ENE;39;07.07
1/27/24;Greenwood;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Innaloo;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Leederville;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Marmion;NULL;SAFE;NULL;NULL;17,05;31.01.00;0;10;13;ENE;41;07.26
1/27/24;North Perth;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Queens Park;NULL;SAFE;NULL;NULL;16,05;35;0;8,04;13;ENE;39;07.07
1/27/24;Tuart Hill;NULL;SAFE;NULL;NULL;17;34;0;8,04;13;S;33;17.35
1/27/24;Whitby;NULL;SAFE;NULL;NULL;16,06;32.06.00;0;10;13;ESE;39;05.44
1/28/24;Bayswater;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Bickley;NULL;SAFE;NULL;NULL;16;27.06.00;0;10;13;SSW;39;06.53
1/28/24;Clarkson;NULL;SAFE;NULL;NULL;13,06;29.09.00;0;10;12,01;SSW;44;14.50
1/28/24;Duncraig;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Glen Forrest;NULL;SAFE;NULL;NULL;17,05;29.03.00;0;10;13;SW;46;14.43
1/28/24;Inglewood;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Kings Park;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Mardella;NULL;SAFE;NULL;NULL;13,03;28;0;10;12,01;WSW;44;13.31
1/28/24;North Lake;NULL;SAFE;NULL;NULL;13,03;28;0;10;12,01;WSW;44;13.31
1/28/24;Port Kennedy;NULL;SAFE;NULL;NULL;19,08;24.05.00;0;10;13;SSW;57;21.06
1/28/24;Singleton;NULL;SAFE;NULL;NULL;18,03;27.03.00;0;10;13;S;41;22.08
1/28/24;Westminster;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Beaconsfield;NULL;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;SSW;43;16.13
1/28/24;Bicton;NULL;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;SSW;43;16.13
1/28/24;Clifton Park;NULL;SAFE;NULL;NULL;18,03;27.03.00;0;10;13;S;41;22.08
1/28/24;East Cannington;NULL;SAFE;NULL;NULL;13,06;28.09.00;0;10;12,01;SSW;50;13.26
1/28/24;Greenwood;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Innaloo;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Leederville;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Marmion;NULL;SAFE;NULL;NULL;19,03;25.09.00;0;10;13;SSW;43;16.13
1/28/24;North Perth;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Queens Park;NULL;SAFE;NULL;NULL;13,06;28.09.00;0;10;12,01;SSW;50;13.26
1/28/24;Tuart Hill;NULL;SAFE;NULL;NULL;17,01;27.01.00;0;10;12,01;SSW;39;15.01
1/28/24;Whitby;NULL;SAFE;NULL;NULL;13,03;28;0;10;12,01;WSW;44;13.31
1/4/24;Bayswater;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Bickley;NULL;SAFE;NULL;NULL;13;28.07.00;0;10;13;ENE;67;00.01
1/4/24;Clarkson;NULL;SAFE;NULL;NULL;16,04;32.05.00;0;10;13,01;ESE;57;22.10
1/4/24;Duncraig;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Glen Forrest;NULL;SAFE;NULL;NULL;14,05;30.07.00;0;10;13;E;72;22.47
1/4/24;Inglewood;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Kings Park;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Mardella;NULL;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;ESE;56;01.04
1/4/24;North Lake;NULL;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;ESE;56;01.04
1/4/24;Port Kennedy;NULL;SAFE;NULL;NULL;17,01;31.09.00;0;10;13;E;56;04.06
1/4/24;Singleton;NULL;SAFE;NULL;NULL;16,06;32.03.00;0;10;13;ESE;41;23.23
1/4/24;Westminster;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Beaconsfield;NULL;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;ESE;52;02.29
1/4/24;Bicton;NULL;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;ESE;52;02.29
1/4/24;Clifton Park;NULL;SAFE;NULL;NULL;16,06;32.03.00;0;10;13;ESE;41;23.23
1/4/24;East Cannington;NULL;SAFE;NULL;NULL;16,02;31.07.00;0;11,06;13,01;E;61;02.19
1/4/24;Greenwood;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Innaloo;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Leederville;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Marmion;NULL;SAFE;NULL;NULL;16,04;32.02.00;0;10;13;ESE;52;02.29
1/4/24;North Perth;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Queens Park;NULL;SAFE;NULL;NULL;16,02;31.07.00;0;11,06;13,01;E;61;02.19
1/4/24;Tuart Hill;NULL;SAFE;NULL;NULL;16,02;31.01.00;0;11,06;13,01;E;50;05.31
1/4/24;Whitby;NULL;SAFE;NULL;NULL;16,04;31.06.00;0;10;13,01;ESE;56;01.04
1/18/24;Bayswater;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Bickley;NULL;SAFE;NULL;NULL;18,07;25.01.00;0;10;13;W;46;12.14
1/18/24;Clarkson;NULL;SAFE;NULL;NULL;20,03;29;0;10;11;WSW;50;11.31
1/18/24;Duncraig;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Glen Forrest;NULL;SAFE;NULL;NULL;19,08;28.02.00;0;10;13;WSW;48;12.46
1/18/24;Inglewood;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Kings Park;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Mardella;NULL;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;WSW;43;13.54
1/18/24;North Lake;NULL;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;WSW;43;13.54
1/18/24;Port Kennedy;NULL;SAFE;NULL;NULL;21,06;26.02.00;0;10;13;WSW;39;12.03
1/18/24;Singleton;NULL;SAFE;NULL;NULL;21,06;26.03.00;0;10;13;W;35;13.09
1/18/24;Westminster;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Beaconsfield;NULL;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;SW;37;13.56
1/18/24;Bicton;NULL;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;SW;37;13.56
1/18/24;Clifton Park;NULL;SAFE;NULL;NULL;21,06;26.03.00;0;10;13;W;35;13.09
1/18/24;East Cannington;NULL;SAFE;NULL;NULL;21,03;27.09.00;0;10;11;WSW;44;13.06
1/18/24;Greenwood;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Innaloo;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Leederville;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Marmion;NULL;SAFE;NULL;NULL;21,04;26.06.00;0;10;13;SW;37;13.56
1/18/24;North Perth;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Queens Park;NULL;SAFE;NULL;NULL;21,03;27.09.00;0;10;11;WSW;44;13.06
1/18/24;Tuart Hill;NULL;SAFE;NULL;NULL;21,02;26.08.00;0;10;11;SW;35;13.12
1/18/24;Whitby;NULL;SAFE;NULL;NULL;21,06;27.06.00;0;10;11;WSW;43;13.54
1/30/24;Bayswater;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Bickley;NULL;SAFE;NULL;NULL;13,09;36.05.00;0;10;13;NE;52;03.47
1/30/24;Clarkson;NULL;SAFE;NULL;NULL;15,08;39.05.00;0;10;12,09;E;57;04.36
1/30/24;Duncraig;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Glen Forrest;NULL;SAFE;NULL;NULL;16,01;39.06.00;0;10;13;ESE;61;04.48
1/30/24;Inglewood;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Kings Park;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Mardella;NULL;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;ESE;48;03.18
1/30/24;North Lake;NULL;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;ESE;48;03.18
1/30/24;Port Kennedy;NULL;SAFE;NULL;NULL;17,06;33.08.00;0;10;13;SSW;50;18.42
1/30/24;Singleton;NULL;SAFE;NULL;NULL;17,04;34.07.00;0;10;13;ESE;33;06.57
1/30/24;Westminster;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Beaconsfield;NULL;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;SSW;43;17.36
1/30/24;Bicton;NULL;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;SSW;43;17.36
1/30/24;Clifton Park;NULL;SAFE;NULL;NULL;17,04;34.07.00;0;10;13;ESE;33;06.57
1/30/24;East Cannington;NULL;SAFE;NULL;NULL;17,05;38.03.00;0;10;12,09;E;67;05.27
1/30/24;Greenwood;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Innaloo;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Leederville;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Marmion;NULL;SAFE;NULL;NULL;18,02;35.01.00;0;10;13;SSW;43;17.36
1/30/24;North Perth;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Queens Park;NULL;SAFE;NULL;NULL;17,05;38.03.00;0;10;12,09;E;67;05.27
1/30/24;Tuart Hill;NULL;SAFE;NULL;NULL;18;36;0;10;12,09;S;37;17.03
1/30/24;Whitby;NULL;SAFE;NULL;NULL;17,01;36.03.00;0;10;12,09;ESE;48;03.18
1/3/24;Bayswater;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Bickley;NULL;SAFE;NULL;NULL;15,09;29.02.00;0;10;;ENE;76;07.14
1/3/24;Clarkson;NULL;SAFE;NULL;NULL;18,07;32.04.00;0;10;11,03;ESE;59;21.55
1/3/24;Duncraig;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Glen Forrest;NULL;SAFE;NULL;NULL;17,05;30.09.00;0;10;13;E;76;01.27
1/3/24;Inglewood;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Kings Park;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Mardella;NULL;SAFE;NULL;NULL;18,09;32;0;10;11,03;E;59;21.48
1/3/24;North Lake;NULL;SAFE;NULL;NULL;18,09;32;0;10;11,03;E;59;21.48
1/3/24;Port Kennedy;NULL;SAFE;NULL;NULL;18,09;32.04.00;0;10;13;E;52;23.41
1/3/24;Singleton;NULL;SAFE;NULL;NULL;18,09;31.08.00;0;10;13;ESE;48;05.39
1/3/24;Westminster;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Beaconsfield;NULL;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;ESE;48;07.48
1/3/24;Bicton;NULL;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;ESE;48;07.48
1/3/24;Clifton Park;NULL;SAFE;NULL;NULL;18,09;31.08.00;0;10;13;ESE;48;05.39
1/3/24;East Cannington;NULL;SAFE;NULL;NULL;19,02;31.08.00;0;5,06;11,03;E;63;07.41
1/3/24;Greenwood;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Innaloo;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Leederville;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Marmion;NULL;SAFE;NULL;NULL;18,09;32.03.00;0;10;13;ESE;48;07.48
